Date,High,Low,Open,Close,Volume,Adj Close,mov_avg for 10 days,mov_avg for 20 days,mov_avg for 30 days,Daily Return,Subjectivity,Polarity,Compound,Negative,Neutral,Positive
2020-10-08,1490.0,1465.0899658203125,1465.0899658203125,1485.9300537109375,1187800,1485.9300537109375,1468.2599975585938,1474.0289978027345,1521.2246663411458,0.01755816581814007,0.3942310278105734,0.03493707365866456,-0.9998,0.161,0.743,0.095
2020-10-09,1516.52001953125,1489.449951171875,1494.699951171875,1515.219970703125,1435300,1515.219970703125,1475.2859985351563,1473.7539978027344,1517.2543334960938,0.019711504534846158,0.3800708940182624,0.02817268988321621,-0.9998,0.159,0.75,0.091
2020-10-12,1593.8599853515625,1532.5699462890625,1543.0,1569.1500244140625,2482600,1569.1500244140625,1485.7489990234376,1476.2474975585938,1514.7456665039062,0.035592227368750784,0.336629300483467,0.04592407881470381,-0.9999,0.174,0.742,0.083
2020-10-13,1590.0,1563.199951171875,1583.72998046875,1571.6800537109375,1601000,1571.6800537109375,1495.9840087890625,1477.759503173828,1512.662333170573,0.0016123565353922675,0.3504311893639955,0.044123119963040934,-0.9999,0.163,0.762,0.076
2020-10-14,1587.6839599609375,1550.530029296875,1578.5899658203125,1568.0799560546875,1929300,1568.0799560546875,1505.8320068359376,1480.1184997558594,1509.5746663411458,-0.002290604660757589,0.35781439393939424,0.02174479686979687,-0.9998,0.159,0.742,0.099
2020-10-15,1575.10498046875,1545.030029296875,1547.1500244140625,1559.1300048828125,1540000,1559.1300048828125,1512.7360107421875,1483.2984985351563,1503.9363321940104,-0.00570758597947596,0.34307948235510083,0.024669881551506994,-0.9998,0.154,0.761,0.085
2020-10-16,1581.1300048828125,1563.0,1565.8499755859375,1573.010009765625,1434700,1573.010009765625,1524.1950073242188,1488.9494995117188,1501.642000325521,0.008902403801699599,0.35100618429189856,0.04340392444856732,-0.9997,0.15,0.751,0.099
2020-10-19,1588.1500244140625,1528.0,1580.4599609375,1534.6099853515625,1607100,1534.6099853515625,1529.05400390625,1494.1219970703125,1499.7609985351562,-0.02441181186112351,0.3642855506848041,0.045074921968578666,-0.9999,0.176,0.731,0.093
2020-10-20,1577.5,1525.6700439453125,1527.050048828125,1555.9300537109375,2241700,1555.9300537109375,1539.3030151367188,1498.6455017089843,1500.5456665039062,0.013892825253897234,0.3744873084661817,0.034654845350267895,-0.9997,0.158,0.737,0.105
2020-10-21,1618.72998046875,1571.6300048828125,1573.3299560546875,1593.31005859375,2568300,1593.31005859375,1552.6050170898438,1507.5505065917969,1501.7573364257812,0.024024219336634234,0.358293097818645,0.04005225613802255,-0.9999,0.167,0.745,0.087
2020-10-22,1621.989990234375,1585.0,1593.050048828125,1615.3299560546875,1433600,1615.3299560546875,1565.5450073242187,1516.9025024414063,1504.534334309896,0.013820221206895633,0.3598123957754309,0.03594520805610299,-0.9998,0.166,0.74,0.095
2020-10-23,1642.3599853515625,1620.510009765625,1626.0699462890625,1641.0,1375800,1641.0,1578.1230102539062,1526.7045043945313,1508.5436686197916,0.015891517302142777,0.40253309021601713,0.04898014361428997,-0.9998,0.155,0.754,0.091
2020-10-26,1638.239990234375,1576.5,1625.010009765625,1590.449951171875,1853300,1590.449951171875,1580.2530029296875,1533.0010009765624,1510.9159993489584,-0.03080441732365935,0.37929408974863504,0.06385121191939375,-0.9995,0.148,0.742,0.11
2020-10-27,1606.844970703125,1582.780029296875,1595.6700439453125,1604.260009765625,1229000,1604.260009765625,1583.5109985351562,1539.7475036621095,1513.0100016276042,0.008683114224106392,0.36577184720041844,0.04276128633271493,-0.9998,0.162,0.734,0.104
2020-10-28,1561.3499755859375,1514.6199951171875,1559.739990234375,1516.6199951171875,1834000,1516.6199951171875,1578.3650024414062,1542.0985046386718,1512.867333984375,-0.05462955762466537,0.3796690484236951,0.053848951544118825,-0.9998,0.159,0.749,0.092
2020-10-29,1593.7099609375,1522.239990234375,1522.3599853515625,1567.239990234375,2003100,1567.239990234375,1579.1760009765626,1545.956005859375,1515.257666015625,0.033376848043781715,0.35282130309304216,0.02461905546144676,-0.9998,0.16,0.752,0.088
2020-10-30,1687.0,1604.4599609375,1672.1099853515625,1621.010009765625,4329100,1621.010009765625,1583.9760009765625,1554.0855041503905,1520.625,0.034308733739756736,0.37096771994409794,0.05477749940348363,-0.9998,0.158,0.747,0.095
2020-11-02,1660.77001953125,1616.030029296875,1628.1600341796875,1626.030029296875,2535400,1626.030029296875,1593.1180053710937,1561.086004638672,1527.1206665039062,0.0030968467196423877,0.3571550367440776,0.06733708072749163,-0.9997,0.154,0.74,0.106
2020-11-03,1661.699951171875,1616.6199951171875,1631.780029296875,1650.2099609375,1661700,1650.2099609375,1602.54599609375,1570.9245056152345,1533.2789998372396,0.014870532035057726,0.3797840570887447,0.06948648031655845,-0.9996,0.143,0.758,0.098
2020-11-04,1771.364990234375,1706.030029296875,1710.280029296875,1749.1300048828125,3570900,1749.1300048828125,1618.1279907226562,1585.36650390625,1544.40966796875,0.05994391397874921,0.3863150979036396,0.04204965077360914,-0.9996,0.141,0.766,0.093
2020-11-05,1793.6400146484375,1750.510009765625,1781.0,1763.3699951171875,2065800,1763.3699951171875,1632.9319946289063,1599.2385009765626,1555.5789998372395,0.008141184585835903,0.3585454381477109,0.02051136363636365,-0.9998,0.157,0.757,0.086
2020-11-06,1772.4300537109375,1740.3499755859375,1753.949951171875,1761.75,1660900,1761.75,1645.0069946289063,1611.5650024414062,1566.1386678059896,-0.0009186926859781064,0.36278134964905395,0.030150108214310568,-0.9999,0.161,0.757,0.082
2020-11-09,1818.06005859375,1760.02001953125,1790.9000244140625,1763.0,2268300,1763.0,1662.2619995117188,1621.257501220703,1576.0880004882813,0.0007095217823187561,0.3683811537299911,0.02037014664921641,-0.9998,0.168,0.728,0.105
2020-11-10,1763.0,1717.300048828125,1731.0899658203125,1740.3900146484375,2636100,1740.3900146484375,1675.875,1629.6929992675782,1585.1233357747396,-0.012824722264074051,0.37225115488538285,0.0638551744675906,-0.9998,0.168,0.731,0.101
2020-11-11,1764.219970703125,1747.364990234375,1750.0,1752.7099609375,1264000,1752.7099609375,1699.4839965820313,1638.9244995117188,1594.5603352864584,0.007078842205119784,0.3666552257266543,0.07022454133168422,0.8746,0.14,0.718,0.143
2020-11-12,1768.27001953125,1745.5999755859375,1747.6300048828125,1749.8399658203125,1247500,1749.8399658203125,1717.743994140625,1648.4599975585938,1603.2186686197917,-0.0016374615202462417,0.39832769699436343,0.07284642723531619,-0.9988,0.139,0.746,0.115
2020-11-13,1781.0400390625,1744.550048828125,1757.6300048828125,1777.02001953125,1499900,1777.02001953125,1733.3449951171874,1658.660498046875,1613.8386678059896,0.015532879715772108,0.3607826204214035,0.05919966809700657,-0.9997,0.161,0.727,0.112
2020-11-16,1799.0699462890625,1767.68994140625,1771.699951171875,1781.3800048828125,1246800,1781.3800048828125,1748.8799926757813,1670.9989990234376,1623.6840006510417,0.002453537553680718,0.39092210170781616,0.05692362399505256,-0.9999,0.189,0.707,0.103
2020-11-17,1785.0,1767.0,1776.93994140625,1770.1500244140625,1147100,1770.1500244140625,1760.8739990234376,1681.7099975585938,1634.2410034179688,-0.0063040903333192455,0.3833925380175378,0.045255300255300265,-0.9998,0.157,0.748,0.095
2020-11-18,1773.469970703125,1746.1400146484375,1765.22998046875,1746.780029296875,1173500,1746.780029296875,1760.6390014648437,1689.38349609375,1643.7906697591145,-0.013202268053479349,0.399104437229437,0.03805003156565659,-0.9999,0.17,0.756,0.074
2020-11-19,1769.5899658203125,1737.0050048828125,1738.3800048828125,1763.9200439453125,1249900,1763.9200439453125,1760.6940063476563,1696.8130004882812,1653.057002766927,0.009812348642053603,0.38008117927472773,0.060073081040823026,-0.9998,0.153,0.749,0.098
2020-11-20,1774.0,1741.8599853515625,1765.2099609375,1742.18994140625,2313500,1742.18994140625,1758.7380004882812,1701.8724975585938,1660.6226684570313,-0.012319210620487908,0.34749716830362004,0.057551591180623446,-0.9997,0.153,0.748,0.099
2020-11-23,1753.9000244140625,1717.719970703125,1749.5999755859375,1734.8599853515625,2161600,1734.8599853515625,1755.9239990234375,1709.092999267578,1666.1463338216147,-0.0042073231399619715,0.35847213098185843,0.045330697188673844,-0.9996,0.136,0.769,0.095
2020-11-24,1771.5999755859375,1727.68994140625,1730.5,1768.8800048828125,1578000,1768.8800048828125,1758.772998046875,1717.3239990234374,1672.7196655273438,0.019609662922945414,0.3920626976145371,0.048583566192261854,-0.9995,0.15,0.74,0.11
2020-11-25,1778.5400390625,1756.5400390625,1772.8900146484375,1771.4300537109375,1045800,1771.4300537109375,1760.6450073242188,1730.064501953125,1679.4980021158854,0.0014416177587432966,0.35352431563622894,0.03643411642509113,-0.9999,0.162,0.757,0.081
2020-11-27,1804.0,1772.43994140625,1773.0899658203125,1793.18994140625,884900,1793.18994140625,1764.9800048828124,1741.3619995117188,1687.3,0.01228379729119311,0.4099627224627223,0.05429906705948376,-0.9998,0.156,0.747,0.098
2020-11-30,1788.06494140625,1755.0,1781.1839599609375,1760.739990234375,1823800,1760.739990234375,1763.352001953125,1748.3484985351563,1693.557666015625,-0.018096215254490677,0.36659266045158145,0.04853932029243234,-0.9998,0.154,0.763,0.083
2020-12-01,1824.8299560546875,1769.3699951171875,1774.3699951171875,1798.0999755859375,1739000,1798.0999755859375,1765.0239990234375,1756.9519958496094,1702.340665690104,0.02121834317319582,0.3810574022848389,0.05281158672855428,-0.9998,0.164,0.738,0.099
2020-12-02,1835.6500244140625,1789.4730224609375,1798.0999755859375,1827.949951171875,1222000,1827.949951171875,1770.8039916992188,1765.8389953613282,1711.4079956054688,0.01660084310729748,0.3869929169089617,0.05199154390385733,-0.9993,0.13,0.777,0.093
2020-12-03,1847.199951171875,1822.6500244140625,1824.010009765625,1826.77001953125,1227300,1826.77001953125,1778.8029907226562,1769.72099609375,1719.1899943033854,-0.000645494500475019,0.35259241323648083,0.007951647222833662,-0.9999,0.166,0.748,0.086
2020-12-04,1833.1600341796875,1816.989990234375,1824.52001953125,1827.989990234375,1378200,1827.989990234375,1785.2099853515624,1772.9519958496094,1726.278662109375,0.0006678293874331498,0.3831838126537773,0.02140592917094684,-0.9998,0.171,0.73,0.099
2020-12-07,1832.3699951171875,1805.780029296875,1819.0,1819.47998046875,1320900,1819.47998046875,1792.9389892578124,1775.8384948730468,1732.2279947916666,-0.004655391884576976,0.37917453021385605,0.039249274445903676,-0.9996,0.151,0.74,0.108
2020-12-08,1821.9000244140625,1796.2049560546875,1810.0999755859375,1818.550048828125,1096300,1818.550048828125,1801.3079956054687,1778.6159973144531,1739.8313313802084,-0.0005110974842302829,0.3616062948245784,0.03322131226981973,-0.9998,0.164,0.742,0.094
2020-12-09,1834.27001953125,1767.81005859375,1812.010009765625,1784.1300048828125,1507600,1784.1300048828125,1802.8329956054688,1780.802996826172,1745.8269978841147,-0.018927190905464908,0.38835575139146555,0.039932745825603015,-0.9997,0.156,0.742,0.103
2020-12-10,1781.31005859375,1740.3199462890625,1769.800048828125,1775.3299560546875,1362800,1775.3299560546875,1803.2229858398437,1781.9339965820313,1754.450663248698,-0.00493240335852263,0.3617624947516253,0.03859358033271076,-0.9997,0.143,0.768,0.089
2020-12-11,1784.449951171875,1760.0,1763.06005859375,1781.77001953125,1220700,1781.77001953125,1802.0809936523438,1783.530499267578,1761.6016642252605,0.003627530451226324,0.36392130005411244,0.043212115575396816,-0.9998,0.161,0.743,0.096
2020-12-14,1797.3900146484375,1757.2149658203125,1775.0,1760.06005859375,1600200,1760.06005859375,1802.0130004882812,1782.6825012207032,1766.2366658528647,-0.012184491095664218,0.3675422040473942,0.05184226096855854,-0.9995,0.149,0.743,0.108
2020-12-15,1771.4200439453125,1749.949951171875,1764.4200439453125,1767.77001953125,1482300,1767.77001953125,1798.9800048828124,1782.002001953125,1770.9613321940103,0.004380510142171001,0.3551588524469881,0.03030798297747448,-0.9998,0.152,0.752,0.096
2020-12-16,1773.0,1756.0799560546875,1772.8800048828125,1763.0,1513500,1763.0,1792.485009765625,1781.6445007324219,1774.7210001627604,-0.002698325844735616,0.41694964596127393,0.04086118016350575,-0.9997,0.151,0.748,0.101
2020-12-17,1771.7840576171875,1738.6600341796875,1768.510009765625,1747.9000244140625,1624700,1747.9000244140625,1784.5980102539063,1781.7005004882812,1774.680000813802,-0.008564932266555636,0.35396432119792776,0.03869125296379395,-0.9997,0.151,0.753,0.096
2020-12-18,1755.1099853515625,1720.219970703125,1754.1800537109375,1731.010009765625,4016400,1731.010009765625,1774.9000122070313,1780.054998779297,1773.6013346354166,-0.00966303244609168,0.4084129728296396,0.020919068585735258,-0.9997,0.151,0.748,0.101
2020-12-21,1740.8499755859375,1699.0,1713.510009765625,1739.3699951171875,1828400,1739.3699951171875,1766.889013671875,1779.9140014648438,1772.8553344726563,0.0048295418884922725,0.37710185885090824,0.03400127017047169,-0.9998,0.152,0.762,0.086
2020-12-22,1737.405029296875,1712.574951171875,1734.4300537109375,1723.5,936700,1723.5,1757.3840087890626,1779.3460021972655,1771.5386678059897,-0.009123990388323455,0.36041269841269835,0.020805074555074566,-0.9998,0.169,0.718,0.112
2020-12-23,1747.989990234375,1725.0400390625,1728.1099853515625,1732.3800048828125,1033800,1732.3800048828125,1752.2090087890624,1777.5210021972657,1771.2716674804688,0.005152309186430282,0.3765120913569187,0.06437740707568296,-0.9998,0.156,0.748,0.096
2020-12-24,1746.0,1729.1099853515625,1735.0,1738.8499755859375,346800,1738.8499755859375,1748.5610107421876,1775.8919982910156,1770.80966796875,0.00373472949635123,0.3796214060730187,0.046261870347891865,-0.9994,0.143,0.748,0.109
2020-12-28,1790.72802734375,1746.3349609375,1751.635009765625,1776.0899658203125,1393000,1776.0899658203125,1747.9930053710937,1775.0369995117187,1771.68466796875,0.02141644808766574,0.4006125192012289,0.04385599951124145,-0.9995,0.144,0.752,0.105
2020-12-29,1792.43994140625,1756.0899658203125,1787.7900390625,1758.719970703125,1299400,1758.719970703125,1747.8589965820313,1774.9359985351562,1771.0746663411458,-0.009779907240883956,0.414257571961155,0.04754470014242006,-0.9997,0.16,0.735,0.105
2020-12-30,1765.094970703125,1725.5999755859375,1762.010009765625,1739.52001953125,1306100,1739.52001953125,1745.0339965820312,1772.0070007324218,1769.6793334960937,-0.010917002986097324,0.43758045344486,0.03950774084672393,-0.9998,0.165,0.739,0.096
2020-12-31,1758.9300537109375,1735.4200439453125,1735.4200439453125,1751.8800048828125,1011900,1751.8800048828125,1743.9219970703125,1768.2035034179687,1769.070332845052,0.007105399887776587,0.40590520973279576,0.07432859381997318,-0.9992,0.137,0.755,0.108
